,tweet_id,full_text,retweet_count,favorite_count,timestamp,text,rating_numerator,rating_denominator,name,dog_class,rating
569,801854953262350336,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,275,1958,2016-11-24 18:28:13,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,11.0,10,,NaN,1.1
570,801538201127157760,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,2391,9141,2016-11-23 21:29:33,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12.0,10,Wallace,NaN,1.2
571,801285448605831168,oh h*ck 10/10 https://t.co/bC69RrW559,960,6802,2016-11-23 04:45:12,oh h*ck 10/10 https://t.co/bC69RrW559,10.0,10,,NaN,1.0
572,801167903437357056,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,6961,27386,2016-11-22 20:58:07,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13.0,10,Milo,NaN,1.3
573,801127390143516673,RT @dog_rates: This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://…,4627,0,2016-11-22 18:17:08,RT @dog_rates: This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://…,11.0,10,Anakin,doggo,1.1
574,801115127852503040,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,2429,8992,2016-11-22 17:28:25,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12.0,10,Bones,"doggo,pupper",1.2
575,800859414831898624,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,113,778,2016-11-22 00:32:18,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,11.0,10,,doggo,1.1
576,800855607700029440,RT @Lin_Manuel: 11/10 would recommend. https://t.co/pnUF69K4xk,1889,0,2016-11-22 00:17:10,RT @Lin_Manuel: 11/10 would recommend. https://t.co/pnUF69K4xk,11.0,10,,NaN,1.1
577,800751577355128832,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,3214,11701,2016-11-21 17:23:47,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12.0,10,Mauve,NaN,1.2
578,800513324630806528,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,3495,14685,2016-11-21 01:37:04,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11.0,10,Chef,NaN,1.1
579,800459316964663297,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,2489,10538,2016-11-20 22:02:27,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,12.0,10,,pupper,1.2
580,800443802682937345,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,5068,0,2016-11-20 21:00:48,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11.0,10,Sampson,pupper,1.1
581,800388270626521089,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,3265,12456,2016-11-20 17:20:08,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12.0,10,Doc,floofer,1.2
582,800188575492947969,RT @dog_rates: This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://…,4581,0,2016-11-20 04:06:37,RT @dog_rates: This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://…,11.0,10,Bo,pupper,1.1
583,800141422401830912,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,2980,17092,2016-11-20 00:59:15,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13.0,10,Peaches,NaN,1.3
584,800018252395122689,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,15351,31768,2016-11-19 16:49:49,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,11.0,10,,doggo,1.1
585,799774291445383169,RT @dog_rates: This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,5488,0,2016-11-19 00:40:24,RT @dog_rates: This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13.0,10,Tucker,NaN,1.3
586,799757965289017345,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,2506,9390,2016-11-18 23:35:32,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13.0,10,Sobe,doggo,1.3
587,799422933579902976,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,2213,8965,2016-11-18 01:24:14,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12.0,10,Longfellow,NaN,1.2
588,799308762079035393,RT @dog_rates: I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpf…,6478,0,2016-11-17 17:50:33,RT @dog_rates: I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpf…,14.0,10,,NaN,1.4
589,799297110730567681,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,3227,11065,2016-11-17 17:04:16,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11.0,10,Jeffrey,NaN,1.1
590,799063482566066176,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,2863,9058,2016-11-17 01:35:54,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11.0,10,Mister,NaN,1.1
591,798933969379225600,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,5203,14712,2016-11-16 17:01:16,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12.0,10,Iroh,NaN,1.2
592,798925684722855936,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,1663,8246,2016-11-16 16:28:21,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11.0,10,Shadow,NaN,1.1
593,798705661114773508,"RT @dog_rates: Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://…",7724,0,2016-11-16 01:54:03,"RT @dog_rates: Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://…",11.0,10,Baloo,pupper,1.1
594,798701998996647937,RT @dog_rates: We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t…,9126,0,2016-11-16 01:39:30,RT @dog_rates: We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t…,10.0,10,,NaN,1.0
595,798697898615730177,RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,7602,0,2016-11-16 01:23:12,RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10.0,10,Stubert,NaN,1.0
596,798694562394996736,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",5812,0,2016-11-16 01:09:57,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12.0,10,,NaN,1.2
597,798686750113755136,"RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/Y…",2702,0,2016-11-16 00:38:54,"RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/Y…",11.0,10,Jack,NaN,1.1
598,798682547630837760,RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.…,5515,0,2016-11-16 00:22:12,RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.…,8.0,10,,pupper,0.8
599,798673117451325440,"RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",6485,0,2016-11-15 23:44:44,"RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",13.0,10,,NaN,1.3
600,798665375516884993,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,4519,0,2016-11-15 23:13:58,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,10.0,10,Lola,NaN,1.0
601,798644042770751489,RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,2153,0,2016-11-15 21:49:12,RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,10.0,10,Paull,NaN,1.0
602,798628517273620480,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,2272,0,2016-11-15 20:47:30,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,12.0,10,,NaN,1.2
603,798585098161549313,RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.…,6618,0,2016-11-15 17:54:59,RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.…,10.0,10,Timison,NaN,1.0
604,798576900688019456,RT @dog_rates: Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10 https://t.co/…,6871,0,2016-11-15 17:22:24,RT @dog_rates: Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10 https://t.co/…,1.0,10,,NaN,0.1
605,798340744599797760,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,3924,0,2016-11-15 01:44:00,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11.0,10,Davey,NaN,1.1
606,798209839306514432,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,2954,11548,2016-11-14 17:03:50,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13.0,10,Cooper,NaN,1.3
607,797971864723324932,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,3652,13018,2016-11-14 01:18:12,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12.0,10,,pupper,1.2
608,797545162159308800,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,5656,16198,2016-11-12 21:02:38,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12.0,10,Cassie,NaN,1.2
609,797236660651966464,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,7726,22328,2016-11-12 00:36:46,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12.0,10,Pancake,NaN,1.2
610,797165961484890113,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,32,256,2016-11-11 19:55:50,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,11.0,10,,NaN,1.1
611,796904159865868288,RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https:/…,10411,0,2016-11-11 02:35:32,RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https:/…,11.0,10,Tyrone,NaN,1.1
612,796865951799083009,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,2198,8564,2016-11-11 00:03:42,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12.0,10,Tyr,NaN,1.2
613,796759840936919040,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,3562,13256,2016-11-10 17:02:03,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11.0,10,Romeo,NaN,1.1
614,796563435802726400,RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5d…,8536,0,2016-11-10 04:01:37,RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5d…,13.0,10,,puppo,1.3
615,796484825502875648,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,2042,8472,2016-11-09 22:49:15,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12.0,10,,doggo,1.2
616,796387464403357696,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,4861,12334,2016-11-09 16:22:22,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12.0,10,Snicku,NaN,1.2
617,796177847564038144,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,16628,0,2016-11-09 02:29:25,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11.0,10,Ruby,NaN,1.1
618,796149749086875649,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,16628,36177,2016-11-09 00:37:46,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11.0,10,Ruby,NaN,1.1
619,796125600683540480,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",2079,5511,2016-11-08 23:01:49,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",13.0,10,,NaN,1.3
620,796116448414461957,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,2813,10139,2016-11-08 22:25:27,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11.0,10,,NaN,1.1
621,796080075804475393,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,2703,9469,2016-11-08 20:00:55,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12.0,10,Yogi,NaN,1.2
622,796031486298386433,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,4284,12071,2016-11-08 16:47:50,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13.0,10,Daisy,NaN,1.3
623,795464331001561088,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,27728,55683,2016-11-07 03:14:10,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13.0,10,,doggo,1.3
624,795400264262053889,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,3323,11270,2016-11-06 22:59:35,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12.0,10,Brody,NaN,1.2
625,795076730285391872,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,6288,18139,2016-11-06 01:33:58,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11.0,10,Bailey,NaN,1.1
626,794983741416415232,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,3942,0,2016-11-05 19:24:28,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12.0,10,Rizzy,NaN,1.2
627,794926597468000259,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,2697,11492,2016-11-05 15:37:24,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,12.0,10,Mack,NaN,1.2
628,794355576146903043,RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12014,0,2016-11-04 01:48:22,RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12.0,10,Butter,NaN,1.2
629,794332329137291264,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,3088,10686,2016-11-04 00:15:59,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12.0,10,Nimbus,NaN,1.2
630,794205286408003585,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,3895,10314,2016-11-03 15:51:10,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,14.0,10,Laika,pupper,1.4
631,793962221541933056,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,5711,18910,2016-11-02 23:45:19,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12.0,10,Maximus,NaN,1.2
632,793845145112371200,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,2187,10295,2016-11-02 16:00:06,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,13.0,10,Clark,NaN,1.3
633,793614319594401792,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,3661,0,2016-11-02 00:42:53,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13.0,10,,NaN,1.3
634,793601777308463104,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,1908,8926,2016-11-01 23:53:02,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,12.0,10,Dobby,NaN,1.2
635,793500921481273345,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,2786,11953,2016-11-01 17:12:16,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12.0,10,Fiona,NaN,1.2
636,793286476301799424,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,10723,27597,2016-11-01 03:00:09,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13.0,10,Moreton,NaN,1.3
637,793271401113350145,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,2763,9677,2016-11-01 02:00:14,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12.0,10,Dave,NaN,1.2
638,793256262322548741,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,9714,22350,2016-11-01 01:00:05,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,12.0,10,,NaN,1.2
639,793241302385262592,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,3812,11780,2016-11-01 00:00:38,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13.0,10,Tucker,NaN,1.3
640,793226087023144960,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",3338,11001,2016-10-31 23:00:11,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11.0,10,Juno,NaN,1.1
641,793210959003287553,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,3301,9997,2016-10-31 22:00:04,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10.0,10,Maude,NaN,1.0
642,793195938047070209,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,6547,17063,2016-10-31 21:00:23,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12.0,10,Lily,puppo,1.2
643,793180763617361921,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,2310,7740,2016-10-31 20:00:05,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11.0,10,Newt,NaN,1.1
644,793165685325201412,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,3238,10478,2016-10-31 19:00:10,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12.0,10,Benji,NaN,1.2
645,793150605191548928,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,1984,6909,2016-10-31 18:00:14,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11.0,10,Nida,NaN,1.1
646,793135492858580992,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,2893,7214,2016-10-31 17:00:11,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,13.0,10,,NaN,1.3
647,793120401413079041,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",4551,14202,2016-10-31 16:00:13,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11.0,10,Robin,NaN,1.1
648,792913359805018113,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,4715,16063,2016-10-31 02:17:31,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,13.0,10,,NaN,1.3
649,792883833364439040,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,4964,12666,2016-10-31 00:20:11,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,12.0,10,Bailey,NaN,1.2
650,792773781206999040,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,1963,8209,2016-10-30 17:02:53,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12.0,10,Monster,NaN,1.2
651,792394556390137856,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,4998,15128,2016-10-29 15:55:58,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12.0,10,BeBe,NaN,1.2
652,792050063153438720,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,2088,8029,2016-10-28 17:07:05,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,11.0,10,Remus,NaN,1.1
653,791821351946420224,RT @dog_rates: This little fella really hates stairs. Prefers bush. 13/10 legendary pupper https://t.co/e3LPMAHj7p,24514,0,2016-10-28 01:58:16,RT @dog_rates: This little fella really hates stairs. Prefers bush. 13/10 legendary pupper https://t.co/e3LPMAHj7p,13.0,10,,pupper,1.3
654,791784077045166082,RT @dog_rates: I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE,11271,0,2016-10-27 23:30:09,RT @dog_rates: I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE,12.0,10,,NaN,1.2
655,791780927877898241,RT @dog_rates: This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af https://t.co/bROYbceZ1u,4432,0,2016-10-27 23:17:38,RT @dog_rates: This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af https://t.co/bROYbceZ1u,11.0,10,Maddie,NaN,1.1
656,791774931465953280,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,21156,37818,2016-10-27 22:53:48,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,14.0,10,,NaN,1.4
657,791672322847637504,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,3661,13129,2016-10-27 16:06:04,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13.0,10,,NaN,1.3
658,791406955684368384,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,4797,14670,2016-10-26 22:31:36,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12.0,10,Levi,NaN,1.2
